SeID,Relationship,RoID
81540,Part_of,19249
81541,Part_of,20044
81542,Part_of,20043
81543,Part_of,25010
81544,Part_of,27031
81545,Part_of,21010
81546,Part_of,21009
81547,Part_of,19249
81548,Part_of,18859
81549,Part_of,18862
81550,Part_of,27036
81551,Part_of,4986
81552,Part_of,18859
81553,Part_of,18862
81554,Part_of,4986
81555,Part_of,4986
81556,Part_of,20062
81557,Part_of,20062
81558,Part_of,4986
81559,Part_of,4986
81560,Part_of,20276
81561,Part_of,20275
81562,Part_of,18859
81563,Part_of,18862
81564,Part_of,36988
81565,Part_of,27019
81566,Part_of,4986
81567,Part_of,36988
81568,Part_of,24101
81569,Part_of,24101
81570,Part_of,18859
81571,Part_of,18862
81572,Part_of,20191
81573,Part_of,20199
81574,Part_of,21027
81575,Part_of,21014
81576,Part_of,27019
81577,Part_of,18859
81578,Part_of,18862
81579,Part_of,20622
81580,Part_of,20275
81581,Part_of,20275
81582,Part_of,20043
81583,Part_of,20040
81584,Part_of,18862
81585,Part_of,21027
81586,Part_of,21027
81587,Part_of,6554
81588,Part_of,20062
81589,Part_of,18859
81590,Part_of,5647
81591,Part_of,20064
81592,Part_of,6953
81593,Part_of,6953
81594,Part_of,20622
81595,Part_of,20278
81596,Part_of,20271
81597,Part_of,20040
81598,Part_of,21026
81599,Part_of,21027
81600,Part_of,24681
81601,Part_of,24681
81602,Part_of,24682
81603,Part_of,20191
81604,Part_of,36987
81605,Part_of,21026
81606,Part_of,21026
81607,Part_of,27034
81608,Part_of,27019
81609,Part_of,6554
81610,Part_of,20948
81611,Part_of,20270
81612,Part_of,20271
81613,Part_of,20269
81614,Part_of,25010
81615,Part_of,25010
81616,Part_of,4986
81617,Part_of,4986
81618,Part_of,36987
81619,Part_of,24686
81620,Part_of,24686
81621,Part_of,24686
81622,Part_of,4986
81623,Part_of,6953
81624,Part_of,6953
81625,Part_of,20036
81626,Part_of,20259
81627,Part_of,25010
81628,Part_of,20036
81629,Part_of,20036
81630,Part_of,24071
81631,Part_of,24071
81632,Part_of,27031
81633,Part_of,27031
81634,Part_of,20045
81635,Part_of,20259
81636,Part_of,20259
81637,Part_of,5647
81638,Part_of,5647
81639,Part_of,20046
81640,Part_of,20043
81641,Part_of,40251
81642,Part_of,20040
81643,Part_of,20040
81644,Part_of,6554
81645,Part_of,24686
81646,Part_of,24686
81647,Part_of,6554
81648,Part_of,20261
81649,Part_of,20252
81650,Part_of,24684
81651,Part_of,5801
81652,Part_of,41808
81653,Part_of,40250
81654,Part_of,6554
81655,Part_of,25010
81656,Part_of,24686
81657,Part_of,24684
81658,Part_of,24667
81659,Part_of,5647
81660,Part_of,5647
81661,Part_of,24686
81662,Part_of,24686
81663,Part_of,21014
81664,Part_of,21013
81665,Part_of,6554
81666,Part_of,6554
81667,Part_of,20062
81668,Part_of,2486
81669,Part_of,21027
81670,Part_of,6963
81671,Part_of,20875
81672,Part_of,20043
81673,Part_of,20043
81674,Part_of,20080
81675,Part_of,20080
81676,Part_of,24686
81677,Part_of,6963
81678,Part_of,6963
81679,Part_of,20081
81680,Part_of,22394
81681,Part_of,21028
81682,Part_of,20252
81683,Part_of,20252
81684,Part_of,20041
81685,Part_of,24686
81686,Part_of,38870
81687,Part_of,22346
81688,Part_of,20622
81689,Part_of,20619
81690,Part_of,20617
81691,Part_of,27023
81692,Part_of,22346
81693,Part_of,24917
81694,Part_of,24721
81695,Part_of,24915
81696,Part_of,24917
81697,Part_of,24916
81698,Part_of,24071
81699,Part_of,6999
81700,Part_of,24915
81701,Part_of,24918
81702,Part_of,24924
81703,Part_of,24909
81704,Part_of,24909
81705,Part_of,24909
81706,Part_of,24909
81707,Part_of,24721
81708,Part_of,24720
81709,Part_of,24909
81710,Part_of,24908
81711,Part_of,27023
81712,Part_of,27023
81713,Part_of,27022
81714,Part_of,7001
81715,Part_of,6999
81716,Part_of,6999
81717,Part_of,39235
81718,Part_of,20619
81719,Part_of,20619
81720,Part_of,20620
81721,Part_of,24665
81722,Part_of,24667
81723,Part_of,24665
81724,Part_of,20259
81725,Part_of,20259
81726,Part_of,24668
81727,Part_of,20619
81728,Part_of,20261
81729,Part_of,24668
81730,Part_of,20036
81731,Part_of,6999
81732,Part_of,24474
81733,Part_of,20041
81734,Part_of,20041
81735,Part_of,24665
81736,Part_of,6590
81737,Part_of,38860
81738,Part_of,19246
81739,Part_of,19249
81740,Part_of,20875
81741,Part_of,6554
81742,Part_of,21255
81743,Part_of,21026
81744,Part_of,21028
81745,Part_of,21026
81746,Part_of,5647
81747,Part_of,20261
81748,Part_of,20260
81749,Part_of,20275
81750,Part_of,20275
81751,Part_of,19249
81752,Part_of,19248
81753,Part_of,22325
81754,Part_of,19246
81755,Part_of,18859
81756,Part_of,19248
81757,Part_of,24072
81758,Part_of,18859
81759,Part_of,6554
81760,Part_of,20277
81761,Part_of,17287
81762,Part_of,5047
81763,Part_of,2470
81764,Part_of,5801
81765,Part_of,5801
81766,Part_of,24687
81767,Part_of,25039
81768,Part_of,20049
81769,Part_of,18859
81770,Part_of,33565
81771,Part_of,20051
81772,Part_of,20043
81773,Part_of,24687
81774,Part_of,18859
81775,Part_of,6554
81776,Part_of,18859
81777,Part_of,27033
81778,Part_of,20260
81779,Part_of,20252
81780,Part_of,22353
81781,Part_of,40254
81782,Part_of,6554
81783,Part_of,20179
81784,Part_of,20179
81785,Part_of,27036
81786,Part_of,27036
81787,Part_of,18859
81788,Part_of,27022
81789,Part_of,33565
81790,Part_of,26773
81791,Part_of,26773
81792,Part_of,24016
81793,Part_of,20036
81794,Part_of,20082
81795,Part_of,20275
81796,Part_of,20275
81797,Part_of,24915
81798,Part_of,18859
81799,Part_of,20036
81800,Part_of,20061
81801,Part_of,19247
81802,Part_of,19248
81803,Part_of,27036
81804,Part_of,27036
81805,Part_of,27035
81806,Part_of,27033
81807,Part_of,27036
81808,Part_of,19247
81809,Part_of,18859
81810,Part_of,20043
81811,Part_of,20043
81812,Part_of,20036
81813,Part_of,18859
81814,Part_of,20252
81815,Part_of,5801
81816,Part_of,20277
81817,Part_of,18859
81818,Part_of,21028
81819,Part_of,22343
81820,Part_of,5648
81821,Part_of,20999
81822,Part_of,5648
81823,Part_of,20270
81824,Part_of,20270
81825,Part_of,17287
81826,Part_of,17287
81827,Part_of,24073
81828,Part_of,18859
81829,Part_of,19245
81830,Part_of,20617
81831,Part_of,24073
81832,Part_of,24073
81833,Part_of,19268
81834,Part_of,19246
81835,Part_of,38859
81836,Part_of,18859
81837,Part_of,20048
81838,Part_of,18859
81839,Part_of,26096
81840,Part_of,2443
81841,Part_of,39449
81842,Part_of,24685
81843,Part_of,24717
81844,Part_of,24718
81845,Part_of,26096
81846,Part_of,26096
81847,Part_of,24718
81848,Part_of,26096
81849,Part_of,26095
81850,Part_of,26093
81851,Part_of,26094
81852,Part_of,26094
81853,Part_of,26093
81854,Part_of,40250
81855,Part_of,26093
81856,Part_of,24717
81857,Part_of,20998
81858,Part_of,20999
81859,Part_of,18859
81860,Part_of,21028
81861,Part_of,20279
81862,Part_of,22341
81863,Part_of,22341
81864,Part_of,6296
81865,Part_of,20911
81866,Part_of,20911
81867,Part_of,22346
81868,Part_of,20279
81869,Part_of,22346
81870,Part_of,20911
81871,Part_of,20048
81872,Part_of,20048
81873,Part_of,39854
81874,Part_of,41259
81875,Part_of,20911
81876,Part_of,39250
81877,Part_of,33566
81878,Part_of,17283
81879,Part_of,18747
81880,Part_of,20911
81881,Part_of,20181
81882,Part_of,6953
81883,Part_of,26771
81884,Part_of,24915
81885,Part_of,24684
81886,Part_of,17283
81887,Part_of,17283
81888,Part_of,20911
81889,Part_of,20911
81890,Part_of,19246
81891,Part_of,19246
81892,Part_of,24915
81893,Part_of,24915
81894,Part_of,19246
81895,Part_of,19246
81896,Part_of,20911
81897,Part_of,27024
81898,Part_of,27022
81899,Part_of,27022
81900,Part_of,20178
81901,Part_of,20179
81902,Part_of,19246
81903,Part_of,19246
81904,Part_of,24915
81905,Part_of,7001
81906,Part_of,24637
81907,Part_of,19246
81908,Part_of,19246
81909,Part_of,20911
81910,Part_of,20911
81911,Part_of,20911
81912,Part_of,20911
81913,Part_of,19246
81914,Part_of,22325
81915,Part_of,22325
81916,Part_of,21026
81917,Part_of,20043
81918,Part_of,20043
81919,Part_of,6953
81920,Part_of,19246
81921,Part_of,20911
81922,Part_of,20910
81923,Part_of,20911
81924,Part_of,19247
81925,Part_of,19247
81926,Part_of,27022
81927,Part_of,21026
81928,Part_of,26096
81929,Part_of,24684
81930,Part_of,20875
81931,Part_of,20050
81932,Part_of,20617
81933,Part_of,20615
81934,Part_of,20998
81935,Part_of,20998
81936,Part_of,20997
81937,Part_of,22325
81938,Part_of,22288
81939,Part_of,22286
81940,Part_of,20875
81941,Part_of,20956
81942,Part_of,20191
81943,Part_of,20191
81944,Part_of,22286
81945,Part_of,22285
81946,Part_of,19255
81947,Part_of,19253
81948,Part_of,39854
81949,Part_of,40253
81950,Part_of,26771
81951,Part_of,39449
81952,Part_of,22278
81953,Part_of,22282
81954,Part_of,20048
81955,Part_of,26771
81956,Part_of,26771
81957,Part_of,26771
81958,Part_of,19253
81959,Part_of,19252
81960,Part_of,20189
81961,Part_of,22282
81962,Part_of,26771
81963,Part_of,19252
81964,Part_of,20191
81965,Part_of,22278
81966,Part_of,22282
81967,Part_of,20910
81968,Part_of,20909
81969,Part_of,24915
81970,Part_of,26771
81971,Part_of,26583
81972,Part_of,20048
81973,Part_of,20048
81974,Part_of,26771
81975,Part_of,26771
81976,Part_of,20908
81977,Part_of,26771
81978,Part_of,26771
81979,Part_of,26096
81980,Part_of,6953
81981,Part_of,19252
81982,Part_of,19250
81983,Part_of,25026
81984,Part_of,19250
81985,Part_of,20178
81986,Part_of,22287
81987,Part_of,22286
81988,Part_of,36948
81989,Part_of,36948
81990,Part_of,19256
81991,Part_of,19254
81992,Part_of,6967
81993,Part_of,6967
81994,Part_of,20191
81995,Part_of,36948
81996,Part_of,19254
81997,Part_of,19254
81998,Part_of,20875
81999,Part_of,33565
82000,Part_of,33565
82001,Part_of,19258
82002,Part_of,22286
82003,Part_of,20875
82004,Part_of,20270
82005,Part_of,20270
82006,Part_of,22327
82007,Part_of,2470
82008,Part_of,33565
82009,Part_of,31592
82010,Part_of,40253
82011,Part_of,20054
82012,Part_of,20276
82013,Part_of,36948
82014,Part_of,19254
82015,Part_of,19250
82016,Part_of,39488
82017,Part_of,7643
82018,Part_of,24073
82019,Part_of,19254
82020,Part_of,6963
82021,Part_of,7000
82022,Part_of,22278
82023,Part_of,17287
82024,Part_of,20255
82025,Part_of,20270
82026,Part_of,20169
82027,Part_of,20178
82028,Part_of,20284
82029,Part_of,22360
82030,Part_of,22360
82031,Part_of,31592
82032,Part_of,17287
82033,Part_of,6963
82034,Part_of,22347
82035,Part_of,26772
82036,Part_of,20254
82037,Part_of,6963
82038,Part_of,22347
82039,Part_of,22347
82040,Part_of,24884
82041,Part_of,26786
82042,Part_of,6963
82043,Part_of,20048
82044,Part_of,25011
82045,Part_of,25011
82046,Part_of,6495
82047,Part_of,25122
82048,Part_of,20189
82049,Part_of,5754
82050,Part_of,20189
82051,Part_of,20949
82052,Part_of,22352
82053,Part_of,20169
82054,Part_of,20255
82055,Part_of,26772
82056,Part_of,17283
82057,Part_of,20172
82058,Part_of,20188
82059,Part_of,26772
82060,Part_of,20061
82061,Part_of,22341
82062,Part_of,5652
82063,Part_of,25026
82064,Part_of,6967
82065,Part_of,10833
82066,Part_of,20036
82067,Part_of,31592
82068,Part_of,31592
82069,Part_of,39854
82070,Part_of,40254
82071,Part_of,20908
82072,Part_of,20048
82073,Part_of,20252
82074,Part_of,21682
82075,Part_of,22345
82076,Part_of,38859
82077,Part_of,33202
82078,Part_of,26583
82079,Part_of,25140
82080,Part_of,25141
82081,Part_of,20254
82082,Part_of,6953
82083,Part_of,6953
82084,Part_of,22341
82085,Part_of,5652
82086,Part_of,20255
82087,Part_of,22297
82088,Part_of,17330
82089,Part_of,26583
82090,Part_of,21775
82091,Part_of,21775
82092,Part_of,6961
82093,Part_of,6963
82094,Part_of,20948
82095,Part_of,20948
82096,Part_of,20260
82097,Part_of,24915
82098,Part_of,7001
82099,Part_of,24908
82100,Part_of,24915
82101,Part_of,20252
82102,Part_of,24915
82103,Part_of,24915
82104,Part_of,5648
82105,Part_of,5648
82106,Part_of,5648
82107,Part_of,20048
82108,Part_of,24915
82109,Part_of,24915
82110,Part_of,24908
82111,Part_of,24915
82112,Part_of,25136
82113,Part_of,5652
82114,Part_of,6953
82115,Part_of,24908
82116,Part_of,24915
82117,Part_of,24915
82118,Part_of,20948
82119,Part_of,20909
82120,Part_of,20920
82121,Part_of,26772
82122,Part_of,6967
82123,Part_of,6967
82124,Part_of,24101
82125,Part_of,20169
82126,Part_of,6953
82127,Part_of,24664
82128,Part_of,24664
82129,Part_of,24665
82130,Part_of,25126
82131,Part_of,25009
82132,Part_of,24663
82133,Part_of,24665
82134,Part_of,2468
82135,Part_of,2468
82136,Part_of,31592
82137,Part_of,31592
82138,Part_of,20175
82139,Part_of,24918
82140,Part_of,20175
82141,Part_of,25138
82142,Part_of,6953
82143,Part_of,6953
82144,Part_of,26770
82145,Part_of,26770
82146,Part_of,24908
82147,Part_of,25139
82148,Part_of,25140
82149,Part_of,24720
82150,Part_of,25139
82151,Part_of,25009
82152,Part_of,20176
82153,Part_of,20255
82154,Part_of,20255
82155,Part_of,31592
82156,Part_of,20997
82157,Part_of,25082
82158,Part_of,25081
82159,Part_of,26773
82160,Part_of,25127
82161,Part_of,6963
82162,Part_of,24663
82163,Part_of,20169
82164,Part_of,6953
82165,Part_of,26786
82166,Part_of,26786
82167,Part_of,17330
82168,Part_of,20255
82169,Part_of,26786
82170,Part_of,26772
82171,Part_of,20918
82172,Part_of,26772
82173,Part_of,25142
82174,Part_of,20875
82175,Part_of,20918
82176,Part_of,20174
82177,Part_of,21008
82178,Part_of,21009
82179,Part_of,20875
82180,Part_of,33202
82181,Part_of,33202
82182,Part_of,26770
82183,Part_of,7066
82184,Part_of,7066
82185,Part_of,20169
82186,Part_of,2467
82187,Part_of,26368
82188,Part_of,6953
82189,Part_of,6953
82190,Part_of,26841
82191,Part_of,39854
82192,Part_of,40254
82193,Part_of,20910
82194,Part_of,20910
82195,Part_of,26841
82196,Part_of,26841
82197,Part_of,24986
82198,Part_of,26369
82199,Part_of,20920
82200,Part_of,39186
82201,Part_of,20996
82202,Part_of,6961
82203,Part_of,20169
82204,Part_of,6953
82205,Part_of,24632
82206,Part_of,24637
82207,Part_of,6495
82208,Part_of,6495
82209,Part_of,26734
82210,Part_of,26734
82211,Part_of,24905
82212,Part_of,2467
82213,Part_of,2468
82214,Part_of,26583
82215,Part_of,26734
82216,Part_of,26732
82217,Part_of,26583
82218,Part_of,7066
82219,Part_of,7066
82220,Part_of,24901
82221,Part_of,2443
82222,Part_of,2443
82223,Part_of,24986
82224,Part_of,24986
82225,Part_of,24991
82226,Part_of,26732
82227,Part_of,26732
82228,Part_of,6953
82229,Part_of,25143
82230,Part_of,7643
82231,Part_of,25145
82232,Part_of,26779
82233,Part_of,27047
82234,Part_of,24719
82235,Part_of,24635
82236,Part_of,26734
82237,Part_of,26734
82238,Part_of,26583
82239,Part_of,26583
82240,Part_of,20255
82241,Part_of,20255
82242,Part_of,22279
82243,Part_of,22286
82244,Part_of,33201
82245,Part_of,6953
82246,Part_of,6953
82247,Part_of,24634
82248,Part_of,24635
82249,Part_of,24908
82250,Part_of,24908
82251,Part_of,20174
82252,Part_of,39245
82253,Part_of,22277
82254,Part_of,26771
82255,Part_of,26771
82256,Part_of,9803
82257,Part_of,21041
82258,Part_of,21041
82259,Part_of,20255
82260,Part_of,5942
82261,Part_of,26734
82262,Part_of,24908
82263,Part_of,6190
82264,Part_of,26770
82265,Part_of,31592
82266,Part_of,26093
82267,Part_of,26092
82268,Part_of,26790
82269,Part_of,26772
82270,Part_of,7039
82271,Part_of,24991
82272,Part_of,24708
82273,Part_of,24633
82274,Part_of,37066
82275,Part_of,37066
82276,Part_of,26770
82277,Part_of,26770
82278,Part_of,26772
82279,Part_of,18851
82280,Part_of,6953
82281,Part_of,6953
82282,Part_of,18851
82283,Part_of,7054
82284,Part_of,7062
82285,Part_of,7062
82286,Part_of,24708
82287,Part_of,24625
82288,Part_of,7054
82289,Part_of,7070
82290,Part_of,20997
82291,Part_of,20997
82292,Part_of,20996
82293,Part_of,26093
82294,Part_of,31593
82295,Part_of,31593
82296,Part_of,20288
82297,Part_of,20288
82298,Part_of,20173
82299,Part_of,20174
82300,Part_of,20996
82301,Part_of,20996
82302,Part_of,26771
82303,Part_of,26583
82304,Part_of,6495
82305,Part_of,26368
82306,Part_of,26368
82307,Part_of,20996
82308,Part_of,20996
82309,Part_of,20956
82310,Part_of,26093
82311,Part_of,20075
82312,Part_of,20075
82313,Part_of,37066
82314,Part_of,27025
82315,Part_of,37066
82316,Part_of,26794
82317,Part_of,26793
82318,Part_of,27025
82319,Part_of,37066
82320,Part_of,26583
82321,Part_of,26770
82322,Part_of,26772
82323,Part_of,26793
82324,Part_of,26787
82325,Part_of,20187
82326,Part_of,5942
82327,Part_of,26787
82328,Part_of,26791
82329,Part_of,26774
82330,Part_of,26774
82331,Part_of,5652
82332,Part_of,22360
82333,Part_of,20950
82334,Part_of,20956
82335,Part_of,20822
82336,Part_of,20824
82337,Part_of,26583
82338,Part_of,26583
82339,Part_of,21002
82340,Part_of,42378
82341,Part_of,7047
82342,Part_of,7047
82343,Part_of,7054
82344,Part_of,21041
82345,Part_of,39854
82346,Part_of,40250
82347,Part_of,7062
82348,Part_of,7047
82349,Part_of,25126
82350,Part_of,7047
82351,Part_of,27025
82352,Part_of,20075
82353,Part_of,20920
82354,Part_of,20950
82355,Part_of,25144
82356,Part_of,20920
82357,Part_of,20910
82358,Part_of,20910
82359,Part_of,20875
82360,Part_of,20918
82361,Part_of,20920
82362,Part_of,20920
82363,Part_of,20168
82364,Part_of,20957
82365,Part_of,20957
82366,Part_of,24625
82367,Part_of,24625
82368,Part_of,20920
82369,Part_of,20956
82370,Part_of,20920
82371,Part_of,5648
82372,Part_of,17330
82373,Part_of,17330
82374,Part_of,22278
82375,Part_of,20875
82376,Part_of,21001
82377,Part_of,22278
82378,Part_of,22278
82379,Part_of,22278
82380,Part_of,21002
82381,Part_of,20920
82382,Part_of,20920
82383,Part_of,22276
82384,Part_of,22277
82385,Part_of,22279
82386,Part_of,22279
82387,Part_of,21005
82388,Part_of,22274
82389,Part_of,22276
82390,Part_of,22279
82391,Part_of,22275
82392,Part_of,5652
82393,Part_of,27025
82394,Part_of,20166
82395,Part_of,20173
82396,Part_of,20076
82397,Part_of,20074
82398,Part_of,26583
82399,Part_of,20820
82400,Part_of,5652
82401,Part_of,5652
82402,Part_of,2468
82403,Part_of,2468
82404,Part_of,20920
82405,Part_of,39450
82406,Part_of,39450
82407,Part_of,20172
82408,Part_of,20171
82409,Part_of,7049
82410,Part_of,7020
82411,Part_of,26583
82412,Part_of,26583
82413,Part_of,5652
82414,Part_of,5652
82415,Part_of,6953
82416,Part_of,6967
82417,Part_of,7047
82418,Part_of,7040
82419,Part_of,7047
82420,Part_of,7040
82421,Part_of,20928
82422,Part_of,7047
82423,Part_of,7040
82424,Part_of,7047
82425,Part_of,20166
82426,Part_of,20196
82427,Part_of,20196
82428,Part_of,21002
82429,Part_of,20170
82430,Part_of,20875
82431,Part_of,20951
82432,Part_of,20954
82433,Part_of,26080
82434,Part_of,26080
82435,Part_of,20074
82436,Part_of,20074
82437,Part_of,26582
82438,Part_of,5652
82439,Part_of,24641
82440,Part_of,24624
82441,Part_of,24908
82442,Part_of,7012
82443,Part_of,7020
82444,Part_of,6953
82445,Part_of,20166
82446,Part_of,7012
82447,Part_of,7021
82448,Part_of,7012
82449,Part_of,24908
82450,Part_of,7039
82451,Part_of,24908
82452,Part_of,21747
82453,Part_of,21747
82454,Part_of,20818
82455,Part_of,24905
82456,Part_of,24897
82457,Part_of,24908
82458,Part_of,20818
82459,Part_of,26093
82460,Part_of,25081
82461,Part_of,20956
82462,Part_of,20956
82463,Part_of,5942
82464,Part_of,5942
82465,Part_of,7040
82466,Part_of,7040
82467,Part_of,7040
82468,Part_of,7040
82469,Part_of,7040
82470,Part_of,7060
82471,Part_of,20166
82472,Part_of,6953
82473,Part_of,20614
82474,Part_of,20615
82475,Part_of,25081
82476,Part_of,25078
82477,Part_of,25081
82478,Part_of,25081
82479,Part_of,10833
82480,Part_of,10832
82481,Part_of,20818
82482,Part_of,20818
82483,Part_of,2468
82484,Part_of,2468
82485,Part_of,6961
82486,Part_of,26082
82487,Part_of,26081
82488,Part_of,26582
82489,Part_of,26082
82490,Part_of,26082
82491,Part_of,26084
82492,Part_of,26081
82493,Part_of,6961
82494,Part_of,10832
82495,Part_of,41233
82496,Part_of,41233
82497,Part_of,20951
82498,Part_of,20951
82499,Part_of,26083
82500,Part_of,7012
82501,Part_of,20614
82502,Part_of,25081
82503,Part_of,25081
82504,Part_of,7012
82505,Part_of,33201
82506,Part_of,20962
82507,Part_of,20963
82508,Part_of,7012
82509,Part_of,2468
82510,Part_of,2468
82511,Part_of,5942
82512,Part_of,38870
82513,Part_of,38870
82514,Part_of,22280
82515,Part_of,22280
82516,Part_of,20818
82517,Part_of,20076
82518,Part_of,20076
82519,Part_of,6953
82520,Part_of,6953
82521,Part_of,25125
82522,Part_of,22323
82523,Part_of,22322
82524,Part_of,7039
82525,Part_of,24632
82526,Part_of,24633
82527,Part_of,22273
82528,Part_of,25078
82529,Part_of,7034
82530,Part_of,7060
82531,Part_of,7060
82532,Part_of,26090
82533,Part_of,26088
82534,Part_of,20818
82535,Part_of,7060
82536,Part_of,7054
82537,Part_of,6953
82538,Part_of,6953
82539,Part_of,7034
82540,Part_of,7034
82541,Part_of,24643
82542,Part_of,24656
82543,Part_of,24656
82544,Part_of,20962
82545,Part_of,20962
82546,Part_of,2468
82547,Part_of,24632
82548,Part_of,33201
82549,Part_of,25125
82550,Part_of,25125
82551,Part_of,39854
82552,Part_of,39854
82553,Part_of,22296
82554,Part_of,22273
82555,Part_of,2443
82556,Part_of,22273
82557,Part_of,39854
82558,Part_of,6953
82559,Part_of,22273
82560,Part_of,22273
82561,Part_of,21002
82562,Part_of,25126
82563,Part_of,20819
82564,Part_of,17330
82565,Part_of,7011
82566,Part_of,7011
82567,Part_of,7011
82568,Part_of,22271
82569,Part_of,39073
82570,Part_of,26732
82571,Part_of,23985
82572,Part_of,21002
82573,Part_of,20288
82574,Part_of,20076
82575,Part_of,26582
82576,Part_of,7012
82577,Part_of,7011
82578,Part_of,6953
82579,Part_of,6953
82580,Part_of,26733
82581,Part_of,24653
82582,Part_of,26732
82583,Part_of,26732
82584,Part_of,7065
82585,Part_of,7034
82586,Part_of,26091
82587,Part_of,20956
82588,Part_of,7034
82589,Part_of,7034
82590,Part_of,7081
82591,Part_of,22271
82592,Part_of,20290
82593,Part_of,20443
82594,Part_of,18851
82595,Part_of,20074
82596,Part_of,25078
82597,Part_of,20079
82598,Part_of,20074
82599,Part_of,20956
82600,Part_of,20074
82601,Part_of,20166
82602,Part_of,20166
82603,Part_of,20963
82604,Part_of,22349
82605,Part_of,22350
82606,Part_of,20166
82607,Part_of,18851
82608,Part_of,18851
82609,Part_of,24651
82610,Part_of,20077
82611,Part_of,20077
82612,Part_of,7011
82613,Part_of,7034
82614,Part_of,22380
82615,Part_of,22380
82616,Part_of,22381
82617,Part_of,18852
82618,Part_of,18854
82619,Part_of,20077
82620,Part_of,20077
82621,Part_of,18852
82622,Part_of,18854
82623,Part_of,24986
82624,Part_of,24985
82625,Part_of,18851
82626,Part_of,6973
82627,Part_of,7011
82628,Part_of,7011
82629,Part_of,7011
82630,Part_of,18852
82631,Part_of,18854
82632,Part_of,26258
82633,Part_of,26255
82634,Part_of,18853
82635,Part_of,17480
82636,Part_of,17480
82637,Part_of,20442
82638,Part_of,21682
82639,Part_of,7034
82640,Part_of,7081
82641,Part_of,26255
82642,Part_of,26255
82643,Part_of,7034
82644,Part_of,20965
82645,Part_of,20965
82646,Part_of,20965
82647,Part_of,37070
82648,Part_of,20079
82649,Part_of,20079
82650,Part_of,31593
82651,Part_of,20079
82652,Part_of,2467
82653,Part_of,26081
82654,Part_of,26083
82655,Part_of,20166
82656,Part_of,26082
82657,Part_of,26081
82658,Part_of,20921
82659,Part_of,21248
82660,Part_of,26081
82661,Part_of,6953
82662,Part_of,18852
82663,Part_of,7034
82664,Part_of,26081
82665,Part_of,2467
82666,Part_of,20921
82667,Part_of,20921
82668,Part_of,20074
82669,Part_of,24633
82670,Part_of,24626
82671,Part_of,17480
82672,Part_of,7011
82673,Part_of,7011
82674,Part_of,7011
82675,Part_of,2485
82676,Part_of,2485
82677,Part_of,24632
82678,Part_of,24631
82679,Part_of,6973
82680,Part_of,26088
82681,Part_of,6495
82682,Part_of,22273
82683,Part_of,17287
82684,Part_of,22271
82685,Part_of,22273
82686,Part_of,22273
82687,Part_of,22273
82688,Part_of,9803
82689,Part_of,7037
82690,Part_of,7037
82691,Part_of,22271
82692,Part_of,5667
82693,Part_of,24632
82694,Part_of,24631
82695,Part_of,20922
82696,Part_of,24651
82697,Part_of,24651
82698,Part_of,20962
82699,Part_of,20952
82700,Part_of,22379
82701,Part_of,22380
82702,Part_of,20079
82703,Part_of,22379
82704,Part_of,22381
82705,Part_of,7027
82706,Part_of,7034
82707,Part_of,2485
82708,Part_of,2485
82709,Part_of,7011
82710,Part_of,20960
82711,Part_of,7052
82712,Part_of,24631
82713,Part_of,37070
82714,Part_of,22382
82715,Part_of,2467
82716,Part_of,2476
82717,Part_of,2485
82718,Part_of,2485
82719,Part_of,31593
82720,Part_of,2467
82721,Part_of,39854
82722,Part_of,39854
82723,Part_of,22364
82724,Part_of,41233
82725,Part_of,41233
82726,Part_of,2485
82727,Part_of,2485
82728,Part_of,7011
82729,Part_of,5655
82730,Part_of,5655
82731,Part_of,2485
82732,Part_of,2485
82733,Part_of,6953
82734,Part_of,6953
82735,Part_of,26081
82736,Part_of,2490
82737,Part_of,2489
82738,Part_of,26081
82739,Part_of,26080
82740,Part_of,20467
82741,Part_of,2485
82742,Part_of,2485
82743,Part_of,2476
82744,Part_of,2476
82745,Part_of,2485
82746,Part_of,2485
82747,Part_of,2485
82748,Part_of,5739
82749,Part_of,2490
82750,Part_of,6196
82751,Part_of,20468
82752,Part_of,2489
82753,Part_of,2489
82754,Part_of,20957
82755,Part_of,5736
82756,Part_of,5736
82757,Part_of,6953
82758,Part_of,24658
82759,Part_of,24658
82760,Part_of,7027
82761,Part_of,25120
82762,Part_of,5737
82763,Part_of,5733
82764,Part_of,6495
82765,Part_of,6474
82766,Part_of,25078
82767,Part_of,20255
82768,Part_of,5663
82769,Part_of,5667
82770,Part_of,5733
82771,Part_of,5733
82772,Part_of,20469
82773,Part_of,2469
82774,Part_of,39854
82775,Part_of,2490
82776,Part_of,2489
82777,Part_of,2442
82778,Part_of,5735
82779,Part_of,5734
82780,Part_of,2473
82781,Part_of,2472
82782,Part_of,24663
82783,Part_of,6495
82784,Part_of,2472
82785,Part_of,5734
82786,Part_of,2488
82787,Part_of,26845
82788,Part_of,7011
82789,Part_of,39449
82790,Part_of,39449
82791,Part_of,7011
82792,Part_of,2488
82793,Part_of,25121
82794,Part_of,25122
82795,Part_of,6953
82796,Part_of,6953
82797,Part_of,2442
82798,Part_of,2442
82799,Part_of,6590
82800,Part_of,25831
82801,Part_of,2442
82802,Part_of,6589
82803,Part_of,2473
82804,Part_of,2482
82805,Part_of,26255
82806,Part_of,2489
82807,Part_of,2489
82808,Part_of,7014
82809,Part_of,7014
82810,Part_of,5668
