SeID,Length
2124,992.11
2125,89.77
2126,156.95
2127,189.83
2128,540.5
2129,110.43
2130,214.11
2131,93.13
2132,125.16
2133,102.78
2134,112.24
2135,184.1
2136,238.38
2137,237.98
2138,305.83
2139,144.21
2140,269.64
2141,197.33
2142,143.21
2143,209.04
2144,212.78
2145,217.05
2146,437.15
2147,1860.03
2148,198.7
2149,254.19
2150,18.05
2151,675.82
2152,636.9
2153,120.78
2154,21.82
2155,96.04
2156,84.42
2157,1128.94
2158,628.5
2159,85.86
2160,104.38
2161,114.61
2162,193.35
2163,333.16
2164,0
2165,259.2
2166,87.21
2167,122.6
2168,138.88
2169,182.92
2170,109.71
2171,28.55
2172,230.31
2173,367.62
2174,388.66
2175,362.84
2176,167.99
2177,69.76
2178,170.31
2179,52.55
2180,125.36
2181,160.57
2182,20.71
2183,246.58
2184,323.32
2185,303.5
2186,189.68
2187,135.71
2188,322.6
2189,207.54
2190,247.67
2191,118.84
2192,160.03
2193,119.28
2194,71.68
2195,0.08
2196,66.93
2197,97.41
2198,0.03
2199,79.85
2200,54.91
2201,54.09
2202,107.74
2203,334.63
2204,37.44
2205,117.73
2206,110.97
2207,138.33
2208,78.93
2209,211.84
2210,202.66
2211,263.28
2212,61.17
2213,140.33
2214,224.38
2215,434.28
2216,94.57
2217,322.07
2218,25.49
2219,309.82
2220,25.83
2221,312.19
2222,151.84
2223,266.79
2224,437.11
2225,272.12
2226,308.54
2227,651.97
2228,122.63
2229,90.1
2230,193.3
2231,151.36
2232,258.57
2233,20.96
2234,454.35
2235,123.91
2236,264.14
2237,462.11
2238,93.58
2239,43.43
2240,35.38
2241,134.11
2242,308.41
2243,234.06
2244,75.76
2245,55.22
2246,24.53
2247,69.71
2248,54.96
2249,132.63
2250,62.79
2251,125.1
2252,32.41
2253,86.46
2254,133.72
2255,362.32
2256,68.19
2257,162.43
2258,355.43
2259,116.92
2260,137.92
2261,33.32
2262,51.24
2263,61.61
2264,51.04
2265,267.86
2266,70.8
2267,221.99
2268,71.09
2269,616.74
2270,455.92
2271,570.11
2272,17.47
2273,174.49
2274,62.32
2275,186.55
2276,177.63
2277,88.79
2278,4382.24
2279,124.24
2280,110.77
2281,37.85
2282,75.56
2283,38.21
2284,153.72
2285,129.13
2286,70.81
2287,581.95
2288,271.66
2289,374.36
2290,418.96
2291,82.93
2292,186.54
2293,32.89
2294,75.73
2295,334.39
2296,55.59
2297,435.58
2298,151.17
2299,208.29
2300,29.75
2301,106.58
2302,121.11
2303,388.45
2304,412.91
2305,394.02
2306,398.53
2307,399.87
2308,33.57
2309,4.16
2310,107.06
2311,171.44
2312,246.86
2313,52.48
2314,34.44
2315,220.28
2316,430.72
2317,11.74
2318,0.01
2319,65.65
2320,37.27
2321,119.01
2322,110.44
2323,781.34
2324,100.84
2325,34.29
2326,44.04
2327,301.34
2328,236.16
2329,278.82
2330,605.38
2331,126.34
2332,219.12
2333,620.26
2334,56
2335,127.89
2336,262.67
2337,130.12
2338,79.2
2339,139.06
2340,12.42
2341,1126.22
2342,6983.07
2343,290.61
2344,32.16
2345,272.27
2346,704.9
2347,79.9
2348,404.72
2349,113.8
2350,233.15
2351,0
2352,118.35
2353,103.02
2354,111.63
2355,376.33
2356,1822.81
2357,204.56
2358,208.58
2359,122.28
2360,1012.16
2361,85.05
2362,472.68
2363,380.08
2364,48.17
2365,0
2366,176.4
2367,393.92
2368,728.01
2369,29.64
2370,82.02
2371,1333.41
2372,653.6
2373,0.17
2374,131.85
2375,64.59
2376,108.45
2377,150.17
2378,200.67
2379,265.41
2380,205.12
2381,385.3
2382,182.44
2383,100.71
2384,151.15
2385,347.51
2386,653.22
2387,16.69
2388,10.12
2389,165.71
2390,9.69
2391,239.07
2392,2080.27
2393,184.38
2394,188.66
2395,62.12
2396,192.41
2397,354.42
2398,371.39
2399,133.12
2400,136.9
2401,99.15
2402,406.96
2403,129.88
2404,371.54
2405,559.98
2406,197.81
2407,55.7
2408,55.82
2409,6.25
2410,307.38
2411,54.96
2412,507.76
2413,399.72
2414,25.41
2415,27.63
2416,166.97
2417,255.77
2418,267.58
2419,100.38
2420,271.58
2421,38.62
2422,46.15
2423,492.08
2424,310.67
2425,407.09
2426,410.59
2427,346.27
2428,388.17
2429,343.81
2430,362.14
2431,102.44
2432,174.03
2433,724.92
2434,858.09
2435,336.7
2436,233.89
2437,249.42
2438,132.96
2439,489.26
2440,315.27
2441,112.54
2442,561.53
2443,778.16
2444,576.24
2445,545.23
2446,419.67
2447,2.73
2448,644.1
2449,545.67
2450,231.59
2451,25.6
2452,771.05
2453,139.54
2454,590
2455,7.83
2456,268.79
2457,234.39
2458,376.65
2459,18.93
2460,123.81
2461,155.35
2462,372.59
2463,19.92
2464,124.7
2465,0.07
2466,413.48
2467,110.82
2468,26.33
2469,19.91
2470,122.99
2471,401.9
2472,238.21
2473,242.47
2474,334.46
2475,48.19
2476,26.72
2477,117.93
2478,44.2
2479,27
2480,24.66
2481,40.64
2482,19.6
2483,133.43
2484,168.87
2485,169.6
2486,56.42
2487,10.61
2488,40.67
2489,19.55
2490,125.08
2491,41.72
2492,112.23
2493,96.21
2494,84.33
2495,230.12
2496,41.46
2497,20.67
2498,123.99
2499,214.63
2500,457.02
2501,17.69
2502,66.87
2503,430.16
2504,296.2
2505,17.26
2506,17.86
2507,67.8
2508,99.03
2509,21.67
2510,38.01
2511,134.62
2512,38.34
2513,21.72
2514,58.23
2515,13.16
2516,65.81
2517,22.16
2518,43.08
2519,29.82
2520,27.25
2521,291.79
2522,133.34
2523,381.99
2524,157.99
2525,129.03
2526,372.03
2527,40.07
2528,85.44
2529,23.82
2530,409.85
2531,1103.52
2532,87.33
2533,33.18
2534,546.97
2535,30.42
2536,467.94
2537,294.82
2538,80.89
2539,56.02
2540,45.62
2541,241.33
2542,26.64
2543,162.57
2544,630.49
2545,383.03
2546,297.22
2547,298.2
2548,74.68
2549,169.17
2550,22.32
2551,20.9
2552,35.31
2553,97.67
2554,35.44
2555,136.53
2556,76.89
2557,285.65
2558,374.15
2559,961.7
2560,60.62
2561,53.45
2562,94.06
2563,43.21
2564,92.51
2565,16514.1
2566,1176.15
2567,76.79
2568,13.94
2569,191.11
2570,316.07
2571,208.42
2572,5226.08
2573,6913.69
2574,45.57
2575,71.6
2576,65.87
2577,45.01
2578,67.78
2579,71.04
2580,129.11
2581,30.73
2582,110.65
2583,137.68
2584,224.45
2585,57.76
2586,46.46
2587,45.68
2588,168.72
2589,72.85
2590,92.5
2591,0
2592,199.06
2593,195.15
2594,66.24
2595,254.01
2596,90.57
2597,2.06
2598,193.6
2599,88.05
2600,3.6
2601,62.96
2602,108.34
2603,62.84
2604,377.02
2605,87.51
2606,563.59
2607,9.25
2608,50.42
2609,498.61
2610,1191.54
2611,328.41
2612,991.03
2613,227.05
2614,9.52
2615,76.17
2616,925.37
2617,489.71
2618,307.66
2619,119.24
2620,289.76
2621,303.92
2622,251.4
2623,210.48
2624,588.35
2625,967.63
2626,763.67
2627,275.7
2628,0.03
2629,103.77
2630,149.18
2631,196.76
2632,387.22
2633,250.51
2634,278.93
2635,276.29
2636,415.54
2637,538.94
2638,391.78
2639,672.84
2640,444.27
2641,75.77
2642,109.36
2643,454.41
2644,191.48
2645,724.53
2646,259.18
2647,13.3
2648,238.03
2649,1224.24
2650,1991.96
2651,192.8
2652,34.46
2653,1169.42
2654,160.17
2655,231.71
2656,257.33
2657,319.46
2658,77.47
2659,38.93
2660,688.94
2661,234.79
2662,71.35
2663,945.96
2664,219.23
2665,53.16
2666,438.56
2667,148.99
2668,166.75
2669,150.29
2670,110.2
2671,349.59
2672,108.72
2673,343.78
2674,41
2675,651.26
2676,721.71
2677,331.68
2678,281.28
2679,0
2680,500.43
2681,199.2
2682,633.23
2683,5894.23
2684,310.56
2685,0
2686,396.53
2687,206.27
2688,245.21
2689,1200.61
2690,91.59
2691,256.5
2692,234.82
2693,85.91
2694,347.27
2695,1042.2
2696,322.12
2697,134.2
2698,189.81
2699,76.63
2700,232.98
2701,105.13
2702,59.33
2703,408.45
2704,985.22
2705,104
2706,606.73
2707,81.47
2708,578.02
2709,311.98
2710,331.9
2711,204.43
2712,341.67
2713,131.15
2714,295.3
2715,36.1
2716,371.79
2717,238.21
2718,312.62
2719,449.7
2720,170.38
2721,198.12
2722,207.6
2723,51.62
2724,45.12
2725,44.92
2726,197.78
2727,394.03
2728,1150.24
2729,1056.29
2730,384.59
2731,225.26
2732,88.7
2733,232.58
2734,119.82
2735,0.01
2736,303.38
2737,508.33
2738,94.66
2739,136.56
2740,1.13
2741,213.69
2742,292.94
2743,290.78
2744,322.27
2745,253.35
2746,272.13
2747,254.6
2748,151.02
2749,48.63
2750,81.72
2751,175.86
2752,62.96
2753,129.27
2754,42.42
2755,66.71
2756,236.83
2757,294.13
2758,103.61
2759,379.54
2760,90.39
2761,152.12
2762,28.44
2763,217.23
2764,432.39
2765,765.99
2766,225.55
2767,130.06
2768,68.83
2769,165.75
2770,890.59
2771,333.96
2772,2231.28
2773,169.12
2774,161.76
2775,162.03
2776,100.68
2777,175.55
2778,303.38
2779,6.61
2780,334.47
2781,342.2
2782,731
2783,239.11
2784,491.68
2785,0.01
2786,83.07
2787,185.89
2788,2981.52
2789,520.45
2790,448.29
2791,166.57
2792,712.57
2793,79.86
2794,495.62
2795,139.33
2796,195.74
2797,201.03
2798,52.95
2799,380.15
2800,397.18
2801,0.01
2802,78.28
2803,115.55
2804,45.84
2805,37.31
2806,169.29
2807,240.98
2808,308.66
2809,46.01
2810,160.14
2811,150.17
2812,300.5
2813,444.14
2814,300.71
2815,7.38
2816,32.5
2817,612.4
2818,21.11
2819,329.54
2820,180.7
2821,246.01
2822,83.01
2823,612.95
2824,216.56
2825,305.64
2826,277.2
2827,0
2828,128.05
2829,22.45
2830,123.86
2831,45.88
2832,62.43
2833,448.86
2834,278.5
2835,149.17
2836,63.62
2837,120.73
2838,99.79
2839,124.73
2840,244.84
2841,202.87
2842,4.73
2843,6.95
2844,240
2845,8.26
2846,305.35
2847,96.14
2848,31.9
2849,455.76
2850,301.96
2851,183.32
2852,146.62
2853,933.27
2854,142.91
2855,3253.19
2856,240.71
2857,129.23
2858,146.68
2859,191.79
2860,302.07
2861,231.43
2862,149.69
2863,276.88
2864,166.61
2865,206.61
2866,0.01
2867,224.52
2868,268.17
2869,220.89
2870,294.78
2871,225.08
2872,315.1
2873,51.45
2874,76.63
2875,533.43
2876,127.03
2877,308.81
2878,21.72
2879,185.05
2880,294.73
2881,309.72
2882,1582.63
2883,275.69
2884,357.89
2885,95.62
2886,131.21
2887,88.18
2888,260.76
2889,187.32
2890,313.95
2891,130.67
2892,98.84
2893,216.9
2894,40.12
2895,110.97
2896,96
2897,322.83
2898,195.62
2899,102.28
2900,442.48
2901,393.55
2902,17.13
2903,99.19
2904,445.16
2905,3930.8
2906,171.2
2907,694.5
2908,93.25
2909,116.82
2910,578.3
2911,476.27
2912,48.29
2913,318.69
2914,198.9
2915,395.56
2916,121.19
2917,337.31
2918,497.06
2919,191.85
2920,448.49
2921,212.76
2922,173.82
2923,237.17
2924,238.55
2925,194.73
2926,251.28
2927,3.56
2928,557.8
2929,786.76
2930,454.25
2931,3.57
2932,341.82
2933,651.36
2934,281.34
2935,6.8
2936,69.71
2937,175.77
2938,215.31
2939,272.57
2940,263.31
2941,494
2942,109.19
2943,304.27
2944,104.88
2945,264.79
2946,470.39
2947,135.56
2948,47.15
2949,622.49
2950,120.26
2951,99.92
2952,370.5
2953,651.84
2954,58.28
2955,46.32
2956,530.15
2957,463.94
2958,556.95
2959,409.18
2960,76.62
2961,5.36
2962,205.94
2963,214.52
2964,198.36
2965,212.85
2966,408.89
2967,669.97
2968,161.08
2969,409.04
2970,517.37
2971,384.54
2972,85.04
2973,233.02
2974,99.82
2975,241.19
2976,533.95
2977,125.18
2978,46.55
2979,62.58
2980,71.64
2981,460.6
2982,543.42
2983,79.12
2984,162
2985,180.71
2986,95.13
2987,823.07
2988,272.39
2989,313.95
2990,3954.91
2991,63.74
2992,88.86
2993,313.82
2994,137.75
2995,194.53
2996,112.04
2997,398.58
2998,13.17
2999,228.44
3000,553.37
3001,70.58
3002,149.42
3003,49.31
3004,136.08
3005,679.91
3006,302.13
3007,2522.93
3008,142.01
3009,1500.34
3010,303.91
3011,667.75
3012,46.58
3013,583
3014,55.09
3015,246.17
3016,508.45
3017,39.27
3018,558.48
3019,52.14
3020,363.17
3021,465.21
3022,73.22
3023,33.97
3024,831.3
3025,240.49
3026,223.52
3027,55.95
3028,230.66
3029,58.12
3030,98.49
3031,92.32
3032,246.41
3033,175.45
3034,325.07
3035,8.04
3036,0.01
3037,378.94
3038,375.65
3039,45.38
3040,306.65
3041,59.8
3042,39.45
3043,31.8
3044,208.9
3045,260.82
3046,845.32
3047,73.11
3048,298.73
3049,92.81
3050,40.08
3051,297.1
3052,196.09
3053,70.33
3054,337.66
3055,138.45
3056,0
3057,376.89
3058,511.33
3059,139.33
3060,36.73
3061,234.11
3062,524.13
3063,293.25
3064,53.04
3065,21.58
3066,156.76
3067,109.47
3068,186.73
3069,124.49
3070,392.21
3071,108.33
3072,77.58
3073,183.09
3074,54.1
3075,541.65
3076,1977.86
3077,94.33
3078,165.57
3079,252.29
3080,94.55
3081,4561.58
3082,12.46
3083,48.93
3084,211.39
3085,36.46
3086,69.1
3087,55.73
3088,519.02
3089,145.37
3090,1044.86
3091,1392.74
3092,48.17
3093,111.72
3094,630.82
3095,128.27
3096,484.17
3097,8.64
3098,540.46
3099,622.03
3100,152.3
3101,55.98
3102,78.31
3103,59.13
3104,346.22
3105,4525.19
3106,232.3
3107,497.19
3108,795.25
3109,159.33
3110,842.13
3111,345.75
3112,327.85
3113,321.95
3114,109.06
3115,677.26
3116,132.76
3117,164.58
3118,112.25
3119,25.44
3120,62.41
3121,1100.98
3122,553.69
3123,344.45
3124,161.13
3125,424.16
3126,133.38
3127,313.05
3128,220.65
3129,349.24
3130,445.3
3131,287.88
3132,745.82
3133,140.98
3134,264.73
3135,268.47
3136,24.49
3137,185.69
3138,96.66
3139,313.37
3140,20.51
3141,134.85
3142,190.92
3143,3838.64
3144,329.92
3145,7.01
3146,138.17
3147,0
3148,415.29
3149,566.27
3150,222.28
3151,165.23
3152,237.51
3153,165.69
3154,0
3155,168.64
3156,1679.55
3157,278.26
3158,153.38
3159,0
3160,1175.3
3161,475.08
3162,4851.15
3163,2780.37
3164,1119.03
3165,760.69
3166,201.42
3167,49.73
3168,45.4
3169,73.54
3170,241.62
3171,262.26
3172,123.92
3173,321.65
3174,21.11
3175,19.59
3176,32.77
3177,721.74
3178,515.8
3179,449.34
3180,0.43
3181,354.31
3182,162.98
3183,0.01
3184,23.34
3185,2279.37
3186,4.73
3187,4.41
3188,705.65
3189,35.71
3190,0
3191,437.97
3192,232.92
3193,694.82
3194,450.04
3195,89.47
3196,39.32
3197,563.25
3198,542.56
3199,264.09
3200,439.41
3201,1193.1
3202,320.58
3203,35.39
3204,3.86
3205,84.4
3206,227.25
3207,693.18
3208,1104.57
3209,283.97
3210,236.24
3211,150.71
3212,3435.05
3213,219.03
3214,243.53
3215,99.98
3216,100.48
3217,484.79
3218,45.77
3219,224
3220,250.89
3221,297.89
3222,407.75
3223,155.28
3224,204.15
3225,798.85
3226,57.19
3227,177.03
3228,195.3
3229,442.01
3230,167.77
3231,192.91
3232,391.57
3233,39.23
3234,25.86
3235,551.87
3236,581.29
3237,611.78
3238,18.8
3239,315.85
3240,12.98
3241,962.92
3242,47.87
3243,161.89
3244,342.89
3245,5.77
3246,204.3
3247,372.23
3248,642.44
3249,291.39
3250,256.13
3251,34.59
3252,163.97
3253,797.38
3254,51.4
3255,276.93
3256,333.16
3257,245.68
3258,89.5
3259,547.29
3260,308.78
3261,125.46
3262,124.99
3263,151.53
3264,375.49
3265,56.63
3266,20.84
3267,371.98
3268,110.25
3269,231.01
3270,210.2
3271,8.99
3272,765.08
3273,333.24
3274,706.03
3275,221.74
3276,744.8
3277,420.72
3278,40.56
3279,313.04
3280,477.15
3281,741.27
3282,2932.61
3283,54.36
3284,455.68
3285,178.6
3286,38.54
3287,8.58
3288,67.69
3289,750.59
3290,161.08
3291,40.59
3292,222.23
3293,38.57
3294,224.33
3295,726.85
3296,228.59
3297,3.67
3298,290.8
3299,575.99
3300,504.03
3301,111.23
3302,369.01
3303,52.27
3304,215.44
3305,75.9
3306,193.67
3307,75.55
3308,1742.77
3309,46.88
3310,393.09
3311,564.41
3312,161.88
3313,178.22
3314,186.89
3315,2224.66
3316,711.99
3317,160.97
3318,91.5
3319,163.72
3320,126.78
3321,61.09
3322,82.95
3323,282.88
3324,53.07
3325,150.64
3326,143.27
3327,16.41
3328,276.06
3329,158.56
3330,44.55
3331,252.52
3332,32.78
3333,45.39
3334,252.65
3335,406.68
3336,728.61
3337,246.18
3338,135.34
3339,95.16
3340,4.85
3341,201.64
3342,535.39
3343,1172.11
3344,336.8
3345,759.11
3346,462.02
3347,68.71
3348,94.99
3349,21.44
3350,127.81
3351,275.97
3352,161.33
3353,741.66
3354,327.51
3355,267.61
3356,283.12
3357,19.2
3358,858.73
3359,375.88
3360,105.41
3361,530.35
3362,12.47
3363,391.26
3364,468.22
3365,864.42
3366,33.19
3367,414.21
3368,429.56
3369,491.63
3370,319.27
3371,759.9
3372,669.96
3373,11.94
3374,41.53
3375,379.45
3376,39.37
3377,227.13
3378,622.86
3379,45.55
3380,19.33
3381,1655.1
3382,54
3383,295.91
3384,59.7
3385,493.91
3386,823.54
3387,19.22
3388,172.06
3389,173.19
3390,41.13
3391,251.95
3392,705.38
3393,46.81
3394,435.16
3395,233.59
3396,437.16
3397,306.36
3398,107.34
3399,209.42
3400,64.05
3401,203.43
3402,831.38
3403,304.01
3404,258.45
3405,6.51
3406,27.43
3407,33.12
3408,363.98
3409,167.61
3410,285.75
3411,125.99
3412,113.98
3413,601.09
3414,27.51
3415,287.74
3416,470.65
3417,181.89
3418,49.49
3419,51.76
3420,22.69
3421,340.52
3422,241.76
3423,205.1
3424,132.82
3425,607.57
3426,1294.57
3427,1786.04
3428,167.72
3429,31.93
3430,111.83
3431,250.43
3432,11.68
3433,325.61
3434,85.67
3435,209.03
3436,147.11
3437,14.05
3438,1198.66
3439,127.37
3440,310.46
3441,191.51
3442,190.11
3443,148.5
3444,233.95
3445,455.87
3446,71.4
3447,31.95
3448,24.22
3449,28.6
3450,514.39
3451,1282.17
3452,184.78
3453,18.06
3454,524.4
3455,24.88
3456,152.74
3457,797.9
3458,136.95
3459,542.79
3460,96.22
3461,49.33
3462,304.94
3463,305.49
3464,79.28
3465,179.48
3466,0
3467,10.78
3468,231.72
3469,628.62
3470,320.27
3471,589.66
3472,802.53
3473,148.1
3474,105.45
3475,275.45
3476,254.3
3477,32.83
3478,5.11
3479,49.42
3480,495.64
3481,503.01
3482,419
3483,517.19
3484,66.61
3485,509.19
3486,332.46
3487,48.74
3488,972.24
3489,19.31
3490,558.9
3491,11.86
3492,96.86
3493,475.9
3494,390.78
3495,203.69
3496,153.74
3497,257.62
3498,266.92
3499,226.49
3500,136
3501,160.9
3502,280.07
3503,56.91
3504,371.4
3505,872.38
3506,402.04
3507,275.1
3508,411.11
3509,97.62
3510,104.62
3511,465.15
3512,245.1
3513,55.53
3514,50.03
3515,391.98
3516,42.91
3517,284.04
3518,691.26
3519,186.93
3520,245.48
3521,0
3522,460.31
3523,447.51
3524,491.03
3525,56.44
3526,431.65
3527,198.42
3528,40.6
3529,72.33
3530,770.74
3531,101.88
3532,46.08
3533,230.73
3534,197.78
3535,125.08
3536,88.53
3537,174.16
3538,1203.42
3539,2021.31
3540,1035.51
3541,341.48
3542,31.3
3543,774.81
3544,73.16
3545,228.37
3546,55.37
3547,85.57
3548,50.03
3549,66.49
3550,87.38
3551,287.88
3552,50.09
3553,290.54
3554,206.86
3555,357.34
3556,182.37
3557,87.13
3558,111.12
3559,280.47
3560,571.34
3561,22.56
3562,793.4
3563,459.55
3564,111.07
3565,77.86
3566,95.31
3567,84.88
3568,469.96
3569,424.41
3570,46.48
3571,388.43
3572,319.01
3573,1.68
3574,0.02
3575,237.12
3576,137.14
3577,519.11
3578,332.52
3579,567.47
3580,406.79
3581,274.36
3582,26.24
3583,165.33
3584,71.41
3585,46.43
3586,123.79
3587,510.36
3588,288.9
3589,475.13
3590,58.62
3591,94.97
3592,113.35
3593,121.59
3594,139.62
3595,0
3596,93.66
3597,64.39
3598,24.39
3599,64.43
3600,117.86
3601,459.26
3602,303.91
3603,90.37
3604,460.79
3605,26.06
3606,1676.17
3607,98.72
3608,143.14
3609,23.43
3610,29.04
3611,27.32
3612,92.47
3613,81.99
3614,14.19
3615,24.98
3616,100.73
3617,30.32
3618,1672.77
3619,320.37
3620,42.13
3621,734.07
3622,599.3
3623,15.41
3624,30.25
3625,6.69
3626,44.49
3627,14.83
3628,46.95
3629,38.57
3630,112.83
3631,688.93
3632,31.24
3633,581.69
3634,439.63
3635,266.25
3636,6.56
3637,410.49
3638,1278.77
3639,606.4
3640,198.5
3641,274.78
3642,195.83
3643,226.1
3644,138.9
3645,79.22
3646,20.92
3647,146.84
3648,274.09
3649,959.23
3650,282.19
3651,422.95
3652,260.73
3653,69.05
3654,61.29
3655,193.67
3656,53.7
3657,165.6
3658,441.49
3659,297.01
3660,191.12
3661,107.48
3662,191.13
3663,155.86
3664,379.82
3665,457.11
3666,60.89
3667,1716.19
3668,112.78
3669,152.89
3670,109.25
3671,622.4
3672,285.4
3673,478.88
3674,235.18
3675,430.83
3676,577.82
3677,251.66
3678,297.74
3679,268.32
3680,120.43
3681,0.01
3682,239.82
3683,656.89
3684,239.86
3685,194.77
3686,888.56
3687,78.95
3688,507.75
3689,431.07
3690,85.17
3691,52.01
3692,413.06
3693,55.77
3694,54.59
3695,179.31
3696,203.27
3697,118.66
3698,719.3
3699,1185.09
3700,188.84
3701,478.34
3702,243.58
3703,36.06
3704,142.5
3705,58.44
3706,49.32
3707,151.14
3708,309.63
3709,266.48
3710,146.13
3711,56.68
3712,65.43
3713,147.18
3714,0
3715,133.29
3716,144.6
3717,2423.49
3718,89.38
3719,1912.84
3720,279.28
3721,26.63
3722,64.85
3723,42.89
3724,205.82
3725,52.76
3726,416.04
3727,680.84
3728,107.32
3729,200.67
3730,314.2
3731,151.14
3732,267.05
3733,627.95
3734,492.43
3735,187.28
3736,266.14
3737,18.55
3738,123.43
3739,19.79
3740,121.29
3741,753.18
3742,119.07
3743,268.28
3744,148.99
3745,190.08
3746,289.55
3747,360.44
3748,98.22
3749,170.91
3750,1033.72
3751,621.54
3752,645.97
3753,4.2
3754,74.94
3755,3.2
3756,78.7
3757,191.33
3758,249.04
3759,292.36
3760,267.74
3761,476.33
3762,656.53
3763,390.75
3764,629.63
3765,49.14
3766,148.05
3767,186.38
3768,6.34
3769,119.26
3770,451.96
3771,6.38
3772,214.72
3773,18.99
3774,18.99
3775,255.88
3776,172.06
3777,388.46
3778,121.73
3779,450.3
3780,7.96
3781,144.31
3782,30.36
3783,24.18
3784,172.73
3785,94.92
3786,627.32
3787,150.27
3788,127.75
3789,281.01
3790,6.18
3791,589.7
3792,193.24
3793,153
3794,815.17
3795,300.88
3796,432.96
3797,144.52
3798,47.28
3799,284.77
3800,196.85
3801,958.16
3802,388.24
3803,100.97
3804,5.7
3805,392.38
3806,19.19
3807,389.44
3808,103.46
3809,59.29
3810,1256.78
3811,382.41
3812,19.35
3813,334.2
3814,230.27
3815,254.72
3816,114.93
3817,5.98
3818,390.43
3819,996.51
3820,62.15
3821,78.67
3822,221.87
3823,4.15
3824,46.38
3825,6.01
3826,222.82
3827,273.48
3828,312.01
3829,153.82
3830,505.07
3831,69.72
3832,211.96
3833,180.14
3834,17.75
3835,134.69
3836,1130.04
3837,1341.04
3838,83.85
3839,127.59
3840,9.55
3841,78.04
3842,86.77
3843,113.92
3844,23.5
3845,176.65
3846,67.76
3847,444.12
3848,71.61
3849,283.41
3850,104.11
3851,411.25
3852,89.99
3853,422.81
3854,216.81
3855,58.22
3856,53.74
3857,467.81
3858,1429.63
3859,2.13
3860,0.92
3861,471.68
3862,879.67
3863,128.25
3864,607.85
3865,105.36
3866,23.51
3867,471.4
3868,112.69
3869,0.01
3870,380.56
3871,163.27
3872,418.07
3873,745.11
3874,102.67
3875,37.08
3876,308.78
3877,0
3878,7.84
3879,293.96
3880,6.39
3881,9.94
3882,2.33
3883,603.38
3884,449.8
3885,2126.88
3886,180.23
3887,300.87
3888,459.48
3889,223.43
3890,631.53
3891,1906.8
3892,119.84
3893,408.88
3894,104.77
3895,139.34
3896,95.13
3897,567.21
3898,272.31
3899,193.21
3900,202.91
3901,297.31
3902,2891.83
3903,277.03
3904,622.76
3905,1872.41
3906,2885.02
3907,548.6
3908,103.77
3909,429.19
3910,800.73
3911,42.63
3912,177.98
3913,43.5
3914,93.99
3915,62.78
3916,44.44
3917,112.77
3918,49.14
3919,745.28
3920,99.24
3921,255.36
3922,38.6
3923,38.87
3924,8.92
3925,459.25
3926,410.27
3927,47.41
3928,142.75
3929,63.22
3930,90.27
3931,163.06
3932,9.2
3933,4.62
3934,64.2
3935,175.82
3936,391.7
3937,1211.33
3938,541.34
3939,1468.74
3940,156.06
3941,704.31
3942,194.14
3943,83.84
3944,108.43
3945,120.94
3946,118.46
3947,98.34
3948,26.42
3949,107.26
3950,83.02
3951,65.31
3952,269.18
3953,1486.87
3954,38.04
3955,165.31
3956,400.52
3957,154.6
3958,19.86
3959,1048.04
3960,458.11
3961,1311.51
3962,124.54
3963,99.07
3964,203.3
3965,129.35
3966,397.74
3967,0
3968,439.21
3969,409.1
3970,272.12
3971,332.19
3972,333.33
3973,496.58
3974,106.96
3975,215.67
3976,82.45
3977,106.51
3978,139.15
3979,166.81
3980,762.05
3981,229.21
3982,103.74
3983,88.83
3984,58.95
3985,91.14
3986,158.67
3987,90.6
3988,117.58
3989,161.82
3990,490.31
3991,139.57
3992,457.45
3993,88.3
3994,107.98
3995,297.43
3996,140.76
3997,103.79
3998,252.28
3999,61.6
4000,414.4
4001,2.75
4002,9287.73
4003,188.23
4004,247.38
4005,478.42
4006,209.44
4007,182.89
4008,110.37
4009,62.01
